open_time,close,high,low,open,volume
2000-05-01,92.87616729736328,93.77414129056983,92.10647530318624,92.56039622282911,7328300
2000-05-02,91.02098846435547,92.91561441677918,91.02098846435547,91.88935869254968,9411900
2000-05-03,88.88953399658203,90.94204543877665,88.27772770131249,90.94204543877665,12630700
2000-05-04,89.56058502197266,89.90595968876079,88.88957138364144,89.67899919344288,5963600
2000-05-05,90.64603424072266,90.94206962361201,89.00797178873485,89.08691455750534,7862400
2000-05-08,89.96516418457031,90.54736717753836,89.5803181383711,90.1526532840007,5064100
2000-05-09,89.24480438232422,90.56709582275228,88.58365866211018,90.35000319820439,5620300
2000-05-10,87.23172760009766,89.02767493304084,86.99489938036888,88.73163965837988,10293900
2000-05-11,89.22505187988281,89.36320170584148,87.8632893097187,88.49483137124409,7091100
2000-05-12,90.19207763671875,90.6065270087912,89.44212163011147,89.56053573641788,5960800
2000-05-15,91.75121307373047,91.95843779674061,89.678965843629,90.15262235336648,4441300
2000-05-16,92.63932800292969,93.29060576690426,91.77095765096357,92.56038524366004,8192200
2000-05-17,91.67227935791016,92.32355712299326,91.23809418118807,92.0077860853772,5907200
2000-05-18,90.54734802246094,92.4025029296343,90.54734802246094,91.96831773859373,4325600
2000-05-19,89.1263656616211,90.45852458149696,88.6724448444782,90.03420729590687,6518400
2000-05-22,88.45537567138672,89.34348185282636,86.52127776514043,89.20533200238019,10839400
2000-05-23,87.15284729003906,88.92906021035236,86.87654750243478,88.69223182097726,7979200
2000-05-24,88.57377624511719,88.85007590363583,86.20549345781458,87.15280657273563,11081500
2000-05-25,87.05415344238281,89.5605867879241,86.97521065984608,88.8501017450935,8278900
2000-05-26,87.15284729003906,88.21857504222704,86.72852975907533,87.66597546701846,4814000
2000-05-30,89.99473571777344,90.27103534497712,88.080374015005,88.41588070518091,5362700
2000-05-31,90.19207763671875,90.94203364332604,89.7381568958775,90.03419216164353,6056500
2000-06-01,91.77098846435547,91.84993125013126,90.31054692750337,90.74473224927021,8961600
2000-06-02,93.36956024169922,94.15898793344896,93.14259978032118,94.06030947198023,8962200
2000-06-05,92.9156723022461,93.60642177773008,92.75778670784976,93.13276499454106,6998100
2000-06-06,92.50113677978516,93.33003538118284,92.14589452204328,92.59981518471345,4858900
2000-06-07,93.1426010131836,93.46823994034061,92.2051556168225,92.5998694679219,4919500
2000-06-08,92.77749633789062,93.31036006925055,92.24463260653069,93.15247451921798,5723100
2000-06-09,92.58011627197266,93.44848658021542,91.96830991843798,93.15245124785993,3085300
2000-06-12,91.49463653564453,92.81692744329945,91.49463653564453,92.81692744329945,3678900
2000-06-13,93.2116470336914,93.31032546586766,91.33675682234255,91.45517094095405,6558700
2000-06-14,93.36956024169922,94.02083808739275,92.95511070353061,93.62612424151789,6420500
2000-06-15,93.56687927246094,93.94185727418564,92.73798053180636,93.54714358815964,5881200
2000-06-16,92.79808807373047,93.88610658663927,92.3430985137868,93.88610658663927,5567900
2000-06-19,93.98502349853516,94.4202309321213,92.58049041741624,92.71896550992092,5106900
2000-06-20,93.64871215820312,94.24217674729186,93.05524756911439,93.80696938196012,6480000
2000-06-21,93.60917663574219,93.96525549868457,92.98603862559301,93.01571186417155,3115000
2000-06-22,92.18486785888672,93.49049045087955,91.78922464919194,93.41136180894058,7490500
2000-06-23,91.39356994628906,92.50137079412286,91.07705541833654,92.30354921415254,4863300
2000-06-26,92.57061004638672,92.58050112556681,91.7100861577196,92.02660069148222,5201300
2000-06-27,91.88811492919922,92.87722273252753,91.79909522689968,92.41234206496323,4159500
2000-06-28,92.14530181884766,93.04539010411119,91.9870445379222,92.18486613907902,5347700
2000-06-29,91.27485656738281,92.263964245833,90.84954026564922,91.63093533162487,6345700
2000-06-30,91.96725463867188,92.16507622318183,91.08694858760263,91.11662182527913,7420200
2000-07-03,93.23333740234375,93.33224822072094,91.90793243608934,92.06618974549285,1436600
2000-07-05,91.55180358886719,92.83764352691307,91.39354636572308,92.65960415087595,2748200
2000-07-06,92.26397705078125,92.71896664601452,91.29465139137125,91.74964098660452,5963200
2000-07-07,93.74765014648438,94.18285763819627,92.58050278234793,92.85745300434641,3034800
2000-07-10,93.58938598632812,94.261979333091,93.39156441375081,93.60916814358586,2816100
2000-07-11,93.78716278076172,94.40040936296033,93.15413405075024,93.35195552887883,5431600
2000-07-12,94.40040588378906,95.03343459046995,94.12345582461616,94.49931661920795,5883000
2000-07-13,94.81585693359375,95.19171783109807,94.43999603608941,94.94444092484522,5356000
2000-07-14,95.7456283569336,95.7456283569336,94.74662954866393,95.23129233683436,5341900
2000-07-17,95.58740234375,96.21054041780383,95.38958073293925,95.57751126320946,4208300
2000-07-18,94.80599975585938,95.35000914412981,94.53894060161751,95.35000914412981,4262100
2000-07-19,94.04439544677734,94.89502838834474,93.84657383245934,94.61807812829954,8506800
2000-07-20,95.34996795654297,95.34996795654297,94.20260319689993,94.3212961030699,4538900
2000-07-21,93.4905014038086,94.79612414876233,93.4905014038086,94.79612414876233,5656900
2000-07-24,92.95634460449219,94.23229357810142,92.77830521282579,93.7674129443058,5628500
2000-07-25,93.25310516357422,93.58940189411744,92.916808433031,93.53005541225687,4757100
2000-07-26,92.3431167602539,93.15418526650294,92.19475057008641,93.03549231436892,12062500
2000-07-27,92.02658081054688,92.81786697400815,91.59137342064318,92.38265958410446,7652600
2000-07-28,89.9494400024414,92.36286240848887,89.58347021136044,92.24416950327343,6229500
2000-07-31,90.52320098876953,91.23535903850636,89.92973594732219,90.48363665267304,5265500
2000-08-01,91.07708740234375,91.61120585583274,90.60231544368688,90.91883008279146,3946600
2000-08-02,91.53202819824219,92.04636421145902,90.91878141325287,91.07703864808883,7439800
2000-08-03,92.16506958007812,92.30354467925402,90.28576466269082,90.44402191889185,4607100
2000-08-04,92.6596450805664,92.87724885850966,92.04639806999903,92.620080757304,3686600
2000-08-07,93.76741027832031,93.96523181899187,92.65960965055956,92.87721334529827,4159800
2000-08-08,94.12354278564453,94.20267144708686,93.37182050194245,93.37182050194245,3658700
2000-08-09,93.33221435546875,94.45979727582943,93.29265004247362,94.41034188458553,5383800
2000-08-10,92.87722778320312,93.59927651889788,92.60027758321061,93.3915638689035,4193400
2000-08-11,93.31243133544922,93.68829230542454,92.14528411289432,92.81787742758698,5089400
2000-08-14,94.49937438964844,94.67741382224355,93.0948410880648,93.5498307491412,2966700
2000-08-15,94.42022705078125,94.83565231121838,94.04436610086195,94.53891998233472,5564600
2000-08-16,94.08395385742188,94.91480458534696,93.58939985270456,94.51916138157311,5191600
2000-08-17,95.07302856445312,95.23128579052795,93.90588152215126,94.12348520800415,5652200
2000-08-18,94.75653076171875,95.19173820989366,94.4597984106904,95.19173820989366,4626400
2000-08-21,95.27088165283203,95.40935677151347,94.57850605942483,94.97414925565752,2380600
2000-08-22,95.11262512207031,95.7852185609535,95.01371432223455,95.31044672174184,3075300
2000-08-23,95.48847198486328,95.76542218328633,94.49936413335236,94.83566080286607,5483200
2000-08-24,95.78520965576172,95.9039026045297,95.2708735444338,95.68629886512174,4529000
2000-08-25,95.7456283569336,95.98301421236401,95.54780681074158,95.68628189307599,2822200
2000-08-28,96.07203674316406,96.79408540807202,95.74563118231526,95.74563118231526,5518700
2000-08-29,96.09181213378906,96.14126751831493,95.528020750194,95.86431736497,3561900
2000-08-30,95.1719741821289,95.90391412075678,95.17197418212889,95.78522115773605,3964800
2000-08-31,96.4380111694336,96.91278291672926,95.52803198711688,95.62694276780347,4863100
2000-09-01,96.53694915771484,97.22932481765747,96.22043457031249,97.01172103881835,3191200
2000-09-05,95.76541900634766,96.34899261937952,95.46868666073823,96.14127997745292,3470800
2000-09-06,94.67742919921875,96.1907646220646,94.6576470368286,95.70610164350613,4322200
2000-09-07,95.48847198486328,95.63683816258991,94.84555188138118,95.11261100128912,4265500
2000-09-08,94.83565521240234,95.27086264141211,94.52903179650909,95.13238755036355,3518200
2000-09-11,94.69718170166016,95.70607166756461,94.1234991720282,94.79609248263118,3937500
2000-09-12,94.0047607421875,95.11256095295403,93.96519644894585,94.79604660702073,4769100
2000-09-13,94.25204467773438,94.53888582535264,93.47064982732604,93.68825345655368,7691600
2000-09-14,94.72685241699219,94.91478289583974,93.78720002275452,94.8752185845034,3397100
2000-09-15,92.6544189453125,94.08231238796287,92.6544189453125,94.04264868122257,4085700
2000-09-18,91.80164337158203,93.26920042699294,91.51408151612989,92.89239523709014,5109300
2000-09-19,92.63459777832031,92.85274819055785,91.83140762417302,92.09913767555545,6588200
2000-09-20,91.95044708251953,92.67431019445999,90.84977851504841,92.45615966757383,6508100
2000-09-21,90.55225372314453,92.37678445957232,90.51259001148306,91.68266950549653,5972300
2000-09-22,92.19829559326172,92.21812744862702,90.38368082733713,90.51258788721155,7791300
2000-09-25,91.54383087158203,92.69407831320936,91.20668938007057,92.61475090344196,9726300
2000-09-26,90.373779296875,92.01982355442178,90.373779296875,91.62318638392857,5302400
2000-09-27,90.84972381591797,91.36535202356126,90.19527262929381,91.10753791973961,7186200
2000-09-28,92.01979064941406,92.86264433531925,90.68114067768228,90.86954326629638,7036400
2000-09-29,91.1471939086914,92.63458284323272,91.1471939086914,92.3172732038639,9333600
2000-10-02,91.28602600097656,91.96030905203743,90.8398092760098,91.5636719631781,5517800
2000-10-03,90.43324279785156,92.49575535289028,90.29441983741627,91.72231314475077,9347200
2000-10-04,91.18685150146484,91.54382482182724,89.95727673132764,90.67122337205247,6148900
2000-10-05,91.50416564941406,91.9206345437872,90.94887379024986,91.00836934658888,4566900
2000-10-06,89.52098846435547,91.79173573488464,88.68805060092993,91.30585531455307,10014900
2000-10-09,88.84668731689453,89.67962501049041,88.45005031994411,89.67962501049041,4508000
2000-10-10,87.3791732788086,89.640005270135,87.3791732788086,88.90622646593258,6104700
2000-10-11,86.64540100097656,87.97413569245413,85.75296725296926,87.33951613831559,10346000
2000-10-12,84.48367309570312,87.3196273803711,84.26552276611328,87.12130889892579,12336900
2000-10-13,87.29984283447266,87.35933841114313,84.32506400094906,84.36472771872937,11778800
2000-10-16,87.69646453857422,87.72621232166057,86.74453547981086,87.20066815380163,5659000
2000-10-17,85.51495361328125,87.93443977766444,85.29680322141063,87.85511236243876,7831700
2000-10-18,85.1976547241211,86.3875661029496,82.5996815470122,84.16639819580305,10897300
2000-10-19,88.41040802001953,88.49965136593475,86.5858773924193,86.84369150284107,8767300
2000-10-20,88.78718566894531,89.60029145684497,87.8154250931628,87.8154250931628,7373500
2000-10-23,89.183837890625,89.50114752065613,88.17241344490077,88.80703270496304,5290000
2000-10-24,88.5888900756836,90.07627909643047,88.2120848570944,89.46149163452176,5750700
2000-10-25,86.50655364990234,88.56906662092248,86.38756251695888,88.05343837816744,9137600
2000-10-26,86.74452209472656,87.35930951697999,85.0588146466123,87.02216802735714,9345800
2000-10-27,88.39057922363281,88.3905792236328,86.7048715202429,87.49814573360285,9762900
2000-10-30,89.183837890625,89.54081122441004,87.67661714797713,87.85510381486964,10154100
2000-10-31,90.72083282470703,91.18688147950661,88.88638599198534,89.49125765034222,7752400
2000-11-01,90.41345977783203,90.90925633287608,89.62018528976157,90.2746367424197,6753600
2000-11-02,90.56214141845703,91.32566762991233,90.4431503205679,90.84970323835579,11395100
2000-11-03,90.61177062988281,91.22655830541933,90.3539564433675,91.04807156090872,5187100
2000-11-06,91.24637603759766,91.57360168520044,90.77041145926636,90.84973888898824,4042500
2000-11-07,91.22654724121094,91.38520210597827,90.47293663356615,90.8398260083406,5231300
2000-11-08,89.20369720458984,91.42486529861253,89.20369720458984,91.42486529861253,6123300
2000-11-09,88.86653900146484,89.62014946387406,87.10150397108538,88.84670714719091,10635300
2000-11-10,86.70491027832031,88.50960992043541,86.64541468572311,88.2121319574494,8569500
2000-11-13,86.03060150146484,86.9329510561713,84.41430504633128,86.07026521815524,17285300
2000-11-14,88.29141235351562,88.60872201156958,86.94284630678627,87.24032411121186,7668900
2000-11-15,88.56906127929688,88.91611872945086,87.41881373021509,88.25175161058466,8837700
2000-11-16,87.18085479736328,88.76740356528619,87.1411910781652,87.94438139192619,6684100
2000-11-17,86.71479034423828,88.21209547196612,86.14958244834101,87.14117524816078,6551100
2000-11-20,85.47531127929688,86.54623165263376,85.2373289741109,86.1495944773238,5458500
2000-11-21,85.91159057617188,86.42721877445915,84.73159527624523,85.5942809156874,7684300
2000-11-22,83.85897827148438,85.59426515779273,83.84906234641976,85.25712370559569,5736900
2000-11-24,85.5744400024414,85.65376740916442,84.80099778689211,84.80099778689211,3411600
2000-11-27,86.32803344726562,86.74450225093955,85.87190094800371,86.60567931638158,5992000
2000-11-28,84.84070587158203,86.68506904270339,84.81095807849944,85.75297152611518,5336100
2000-11-29,84.68203735351562,86.24875420385,84.57296212975817,85.27699311946539,6914100
2000-11-30,83.94828033447266,84.72172303067971,82.34189935004264,84.08710338250982,11201600
2000-12-01,83.90855407714844,85.07863318150953,83.13511195731654,84.52334140316867,7587200
2000-12-04,84.62252807617188,84.95966962229208,83.45244859257822,83.69043086042778,6996600
2000-12-05,87.39897918701172,87.73612069964598,85.29680269646866,85.59428050173419,8883400
2000-12-06,86.0008773803711,87.79566105451467,85.69348349142938,87.43868750606622,12888000
2000-12-07,84.82086181640625,86.22892381990515,84.82086181640625,85.59430432537043,6529100
2000-12-08,85.01914978027344,88.50955574279459,84.95965422409411,86.98250313419159,10276300
2000-12-11,87.97412872314453,88.56908450801701,86.76438529390381,87.18085434331455,6405600
2000-12-12,87.5972900390625,88.09308633767616,87.18082114822701,87.69644929878523,5022900
2000-12-13,86.3974838256836,88.46991285352335,86.3280723271435,88.37075356989466,6070500
2000-12-14,85.29681396484375,86.62554833723263,85.05883168919202,86.2289112111464,7678400
2000-12-15,83.37023162841797,84.74282670891448,83.1116267581795,84.74282670891448,9065300
2000-12-18,84.4842300415039,84.96165446368335,83.87750317165086,84.0664836720969,7235400
2000-12-19,82.76353454589844,85.91652582712062,82.76353454589844,84.32511066940594,9616600
2000-12-20,80.36644744873047,82.0772183597678,80.26698402367016,81.87829150964718,9994300
2000-12-21,80.92344665527344,82.02749072837267,79.90891966918225,80.20730995920907,14331500
2000-12-22,83.35037231445312,83.45978211104728,82.01756206503346,82.1170255164827,10182900
2000-12-26,84.24552917480469,84.24552917480469,82.93261183701553,83.29068020186712,4665300
2000-12-27,84.86219787597656,85.13074913507776,83.54928060925963,83.86756358300919,4854100
2000-12-28,85.12080383300781,85.2202672635208,84.40466713331436,84.54391593603253,8358700
2000-12-29,83.50951385498047,85.4788901941046,83.50951385498047,85.33964136204531,8774600
2001-01-02,81.99763488769531,84.1261518534846,81.20192761076474,84.02668844386828,8737500
2001-01-03,85.9364242553711,86.57299036096643,81.2616419174053,81.67938842420224,19431600
2001-01-04,85.01141357421875,86.2348140503658,84.66329148751024,85.89663830899183,9219000
2001-01-05,82.23636627197266,85.06112776462386,82.23636627197266,84.96166433178404,12911400
2001-01-08,82.87297058105469,82.87297058105469,81.28155491939256,82.67404362334692,6625300
2001-01-09,82.65414428710938,83.70845707825661,82.38559291577941,83.42001301275407,5702400
2001-01-10,84.10628509521484,84.10628509521484,81.99766016141807,82.11701628974619,8746100
2001-01-11,84.18585205078125,84.97161319350475,83.44982262595164,83.44982262595164,7245100
2001-01-12,84.0267105102539,85.12080830335617,83.5691787058657,84.46434962749481,7244000
2001-01-16,84.56380462646484,84.7826241632541,83.71836550705183,84.02670212707304,8542200
2001-01-17,84.95170593261719,85.96623280360735,84.43449615524966,85.83693035926547,7851400
2001-01-18,85.79715728759766,86.38399154217315,84.62348877844666,84.94177176397912,8107000
2001-01-19,85.30975341796875,86.69229460079464,85.22023636296564,86.69229460079464,7782500
2001-01-22,85.876708984375,86.43370408550136,85.02132365050237,85.45896265853023,7050900
2001-01-23,86.55304718017578,86.99068612247959,85.39927178682937,85.59819857878566,8463100
2001-01-24,86.81167602539062,87.40845656635345,86.4735003855117,86.73210528659558,6199900
2001-01-25,86.5928955078125,87.36871056060475,86.35418318387643,86.73214436344189,10818300
2001-01-26,86.493408203125,86.65254970855854,85.58829089097179,86.0358763750036,7136800
2001-01-29,86.95491790771484,87.14587993366926,86.17193474839713,86.25469143512814,6705900
2001-01-30,87.71876525878906,87.79515004314077,86.43926184156122,86.76391660150158,7069100
2001-01-31,87.2222900390625,88.29171642835902,86.95493344173836,87.46417855289222,9706900
2001-02-01,87.80152130126953,87.8142553377218,86.73209535665058,87.2731802037981,8239100
2001-02-02,85.80909729003906,87.83974434977978,85.77726704793264,87.46416303408574,8276600
2001-02-05,86.43930053710938,86.53479127351935,85.77727611217857,85.80910635764856,4352900
2001-02-06,86.18465423583984,87.01855398579308,86.07643920166208,86.12736563772653,7106700
2001-02-07,85.73904418945312,86.19100044186732,85.0961065522341,85.75814038528907,5748700
2001-02-08,84.73963928222656,86.1910085821687,84.72691495928267,85.80907491615551,5943300
2001-02-09,83.92487335205078,84.88609439164827,83.5556638438036,84.88609439164827,9913000
2001-02-12,84.88607025146484,84.98155125522557,83.83573064397075,83.83573064397075,5804400
2001-02-13,84.19218444824219,85.408027388632,84.0266808463656,85.1088407025,6587600
2001-02-14,84.06489562988281,84.44046719950049,83.17370720820944,84.44046719950049,8400100
2001-02-15,84.87966918945312,84.99425606778996,84.0203113114252,84.56138633539348,5929800
2001-02-16,83.00819396972656,83.57473726287672,82.30797726974366,83.39013741569929,6434900
2001-02-20,81.72870635986328,83.4792628172048,81.54410649818128,83.41560233346559,5760000
2001-02-21,79.96541595458984,82.01515422294146,79.88902629262267,81.41678553567667,10910800
2001-02-22,80.08638763427734,80.55108307146213,78.31036745180458,80.43013394604121,21281600
2001-02-23,79.5452651977539,79.91447454318003,77.53371970889525,79.62165484541126,20173000
2001-02-26,81.2385482788086,81.2385482788086,79.25246076663755,80.07999844419535,11503700
2001-02-27,80.48739624023438,81.37858464030155,79.89538974212543,80.71656035928379,11415000
2001-02-28,78.90238189697266,80.74205790454268,78.46951666833176,80.68476927528567,14825800
2001-03-01,79.31608581542969,79.31608581542969,77.50187452878845,78.96597759189453,14672000
2001-03-02,78.68590545654297,79.98450037910462,77.85200574345471,77.97931697137541,12564300
2001-03-05,79.40526580810547,79.4307290387004,78.81325905246361,79.0296940842132,5293200
2001-03-06,80.25823211669922,81.32129603430033,79.88265569959545,80.43010277767043,6917000
2001-03-07,80.83114624023438,80.8693386430107,80.05453500636379,80.78021979879075,6371700
2001-03-08,80.92027282714844,80.99665764000984,80.2964360013054,80.58925578270495,6055000
2001-03-09,78.52677154541016,80.2709607900484,78.36763006689833,80.2709607900484,10020300
2001-03-12,75.16568756103516,77.97930710909918,74.95561969058309,77.87745425435463,13972900
2001-03-13,76.40064239501953,76.66800378229092,74.8155945557001,76.00597461831754,12888000
2001-03-14,74.89201354980469,75.93598171740564,73.68253681223344,74.51007480547024,19883400
2001-03-15,74.91107940673828,75.66222740411902,74.70737850185262,75.4012330396588,10370300
2001-03-16,73.40856170654297,74.93405005029405,73.2809028237821,74.761711775989,58514600
2001-03-19,74.90213012695312,75.11914778125578,73.2872830860329,73.88726762886519,10067800
2001-03-20,72.89156341552734,75.6106371822636,72.83412056136079,75.2532019927226,15083900
2001-03-21,71.65328216552734,73.56812131042352,71.42350107856478,72.87877804953584,19004600
2001-03-22,70.92568969726562,71.87034156128786,68.95978573095103,71.50013791769142,28624800
2001-03-23,73.0702896118164,73.18518019570642,71.16821324956817,72.28520314361968,12861700
2001-03-26,74.0021743774414,74.21280304693053,73.25538318123525,73.84898369275389,9943800
2001-03-27,75.5148696899414,75.73188732001012,73.58088297959627,73.79790060966499,12880700
2001-03-28,73.42772674560547,74.64683892970878,73.33836794131264,74.61492785371254,10953300
2001-03-29,73.70854187011719,74.35958502120249,71.57668514070522,73.21067961377237,12060300
2001-03-30,74.4808578491211,74.4808578491211,73.08302378352056,73.75321939927939,9183600
2001-04-02,72.89156341552734,74.92129371412946,72.63625534853476,74.23195511568457,10561000
2001-04-03,70.45973205566406,72.85966632971359,70.2490984772371,72.75115989344158,12836000
2001-04-04,70.7532958984375,71.55114543466185,69.76396539533158,70.57457838147319,14884300
2001-04-05,73.43409729003906,73.71493710729526,71.80648175570103,72.31710757383927,21522800
2001-04-06,72.31710815429688,73.01921500760594,71.52563764286094,72.75751793454516,14937800
2001-04-09,73.12135314941406,73.39581373634827,71.98521556107374,72.76391791794245,9034300
2001-04-10,74.4553451538086,75.15745201182847,73.5106888372389,73.68940641531427,17873600
2001-04-11,74.50640869140625,75.94891763961361,74.12982104939546,75.81487945609109,12722300
2001-04-12,75.8595962524414,75.91704399924012,74.01496697450102,74.23198476174228,9233200
2001-04-16,75.06172180175781,75.88510352881315,74.62131194379955,75.50213652940567,7350000
2001-04-17,76.12126922607422,76.37658218345189,74.6915186126351,74.87662038499167,10924700
