L,sigma,N,K,Final_Eq,CAGR,Sharpe,MaxDD,Avg_Exposure,Turnover,Market_Eq,Market_Sharpe
20,0.4,90,10,135.1382817246229,0.24883602897504264,0.8423873396131567,-0.6697462414707682,0.5608393758282607,0.033353550877194736,333.15982776179777,0.7879929471537512
20,0.4,90,15,40.36247058018205,0.18232423226158367,0.6880157398580377,-0.718554724731751,0.5403393455229739,0.02789687358810017,333.15982776179777,0.7879929471537512
20,0.4,90,20,250.5217300723375,0.2842408637673268,0.9349859990415937,-0.5140787834715348,0.556261926435435,0.024104444146372313,333.15982776179777,0.7879929471537512
20,0.4,120,5,39.23733200149745,0.18187565385490134,0.6930948767779584,-0.7002717138412098,0.5372815850413083,0.045641011931825244,278.9055320827648,0.7740306287803669
20,0.4,120,10,119.75743821287887,0.24348056142338348,0.8370942955577945,-0.6549163750896773,0.5502381872333615,0.03231479022214458,278.9055320827648,0.7740306287803669
20,0.4,120,15,32.99429668783182,0.17258590291917497,0.6701369359501282,-0.7138226994106388,0.5318915429918208,0.027209428687064004,278.9055320827648,0.7740306287803669
20,0.4,120,20,201.28100983627243,0.27323197422284884,0.9214298992397508,-0.5035983324112594,0.5438795928196979,0.023456398149526794,278.9055320827648,0.7740306287803669
20,0.4,150,5,35.66541942581244,0.17779434223662105,0.6855137550060595,-0.6951011807550187,0.5307625384154957,0.04490030748862115,216.4639827575402,0.7537856090978027
20,0.4,150,10,100.28747994931548,0.23488594675409735,0.8207099700783944,-0.6562936419043328,0.5436086304833682,0.03181089959638782,216.4639827575402,0.7537856090978027
20,0.4,150,15,29.99049016643074,0.16848601989206413,0.6620214533902187,-0.7134240437097317,0.5249425871347327,0.02677068137646612,216.4639827575402,0.7537856090978027
20,0.4,150,20,150.37158684563238,0.2580018570356615,0.8919134974462385,-0.5045366282003978,0.5359764722693118,0.02320765198377182,216.4639827575402,0.7537856090978027
20,0.4,180,5,36.118769676621,0.17953679016828672,0.6925504181599444,-0.7018188582247185,0.5273893695995128,0.04432869625590862,255.58492317604953,0.7732010646331382
20,0.4,180,10,94.6594924467689,0.23303189213626863,0.8168563285765941,-0.6640341796623315,0.5405470169187011,0.031505641795995666,255.58492317604953,0.7732010646331382
20,0.4,180,15,28.715528458004982,0.16714706480580221,0.6606386119824891,-0.7150505586344571,0.5201642799530174,0.026598806750540955,255.58492317604953,0.7732010646331382
20,0.4,180,20,150.06806641082463,0.2594681361401048,0.8970305533638874,-0.504147570281306,0.5307184486577937,0.02294569639033122,255.58492317604953,0.7732010646331382
20,0.5,30,5,69.17632838979965,0.2090513691448086,0.6591095968882883,-0.8450048843777215,0.7302024214839415,0.0686673860667071,347.9555855029058,0.7866481504756001
20,0.5,30,10,383.5000870855895,0.3054891743692012,0.8188677326441288,-0.814065708848677,0.7506847254078465,0.048965779692144336,347.9555855029058,0.7866481504756001
20,0.5,30,15,61.69377747884474,0.2028655139041171,0.6471308239735513,-0.8454243306939332,0.7247802266791873,0.04122874393411093,347.9555855029058,0.7866481504756001
20,0.5,30,20,806.9645009480765,0.34974035905159395,0.9109478834718902,-0.6747116273964122,0.7338103834213221,0.03422938220635743,347.9555855029058,0.7866481504756001
20,0.5,60,5,101.63201409128615,0.23143996858354066,0.7184867633787947,-0.7893574706228355,0.6919438214961,0.060657874959927756,323.8219362708646,0.7825213986599706
20,0.5,60,10,342.1529771410155,0.3006553486543868,0.8375761311452538,-0.7623267569639042,0.7114956115148295,0.043309552600316,323.8219362708646,0.7825213986599706
20,0.5,60,15,82.73141917238745,0.22007837495627425,0.6936378422916181,-0.8162014055359862,0.6841084282962963,0.03626934677634865,323.8219362708646,0.7825213986599706
20,0.5,60,20,715.6805336678643,0.344621806214652,0.9237925402980642,-0.6312046793540445,0.707384237462915,0.030979231237128108,323.8219362708646,0.7825213986599706
20,0.5,90,5,85.08904355070113,0.22294298712866856,0.7102448274182592,-0.7976714408057943,0.6802342439352314,0.05775448827481011,333.15982776179777,0.7879929471537512
20,0.5,90,10,328.1359219996699,0.3000348294530579,0.8471635588774965,-0.7584355500891087,0.6982421348463885,0.04136761463587341,333.15982776179777,0.7879929471537512
20,0.5,90,15,73.36716605569171,0.21476070009866532,0.6914950245633303,-0.8011560147685742,0.672509713055896,0.034544384132256564,333.15982776179777,0.7879929471537512
20,0.5,90,20,740.0338303476561,0.34881294313005506,0.9441788302116582,-0.6095774638253111,0.6923645955118375,0.029821794988678277,333.15982776179777,0.7879929471537512
20,0.5,120,5,69.66242198085374,0.21317664312800821,0.6915999788599035,-0.7850480728507163,0.6710519846603497,0.056907082955408694,278.9055320827648,0.7740306287803669
20,0.5,120,10,280.0383946624838,0.2925226712635187,0.8375101411461026,-0.7447048965364651,0.6871339723682759,0.04031177193848434,278.9055320827648,0.7740306287803669
20,0.5,120,15,57.09942052127784,0.20224001755605459,0.669969719885462,-0.7971218946067509,0.6641219213367412,0.033922500387615975,278.9055320827648,0.7740306287803669
20,0.5,120,20,544.5569315763449,0.3322641271954023,0.9227124926493456,-0.596637807100937,0.6790323326326586,0.029238781847712107,278.9055320827648,0.7740306287803669
20,0.5,150,5,62.34508888587731,0.20830010228186446,0.6837301724062299,-0.7803479952330303,0.6628296091555488,0.05601608524585656,216.4639827575402,0.7537856090978027
20,0.5,150,10,223.50415938368255,0.28103727986530846,0.8195859516944236,-0.746145353929754,0.6787177693835486,0.03969165739645857,216.4639827575402,0.7537856090978027
20,0.5,150,15,50.68778068949332,0.19690256660905425,0.6607412700994196,-0.7967792255684221,0.6554011106060933,0.033399395186898266,216.4639827575402,0.7537856090978027
20,0.5,150,20,382.3937134487437,0.3129251091709411,0.8931022033692726,-0.5976871797713452,0.6690424778751644,0.02889389252544154,216.4639827575402,0.7537856090978027
20,0.5,180,5,63.53036796038584,0.21060287212647677,0.6903979922587925,-0.7865605010754531,0.6584882978918938,0.0553532661756075,255.58492317604953,0.7732010646331382
20,0.5,180,10,208.04414877644692,0.27855129450948346,0.8152929196035285,-0.753508636614266,0.6749747128308111,0.039329451302996275,255.58492317604953,0.7732010646331382
20,0.5,180,15,48.20176061745744,0.1953116617136812,0.6590235510201882,-0.7984295953459262,0.6494558108614426,0.03321320228978252,255.58492317604953,0.7732010646331382
20,0.5,180,20,377.6671972051946,0.3141329393124537,0.8963708891073713,-0.6003956560226575,0.6625751402689828,0.028653186107188384,255.58492317604953,0.7732010646331382
20,0.6,30,5,103.60202995844557,0.23113180901327413,0.6693335245437882,-0.8801775925206311,0.837357853334646,0.07681513687048147,347.9555855029058,0.7866481504756001
20,0.6,30,10,690.3096758321482,0.34033014368106085,0.8253173937829781,-0.858821848718459,0.8601280846844288,0.05493120577485821,347.9555855029058,0.7866481504756001
20,0.6,30,15,101.40588169993401,0.22995043076811994,0.6660775771661472,-0.8782064227638111,0.8323606441915349,0.046610510408575515,347.9555855029058,0.7866481504756001
20,0.6,30,20,1634.822134679206,0.3931217634937767,0.9143112749386845,-0.7335386441947459,0.8431331837273371,0.038838827495866195,347.9555855029058,0.7866481504756001
20,0.6,60,5,136.3870139972035,0.2478656294658117,0.7048298345121299,-0.846930362087519,0.8061926569444197,0.07024934586577902,323.8219362708646,0.7825213986599706
20,0.6,60,10,567.9592856513705,0.33069098309915734,0.8266584489364185,-0.8270793957776251,0.8284919762081,0.05005213794366471,323.8219362708646,0.7825213986599706
20,0.6,60,15,117.82863231950614,0.2396704773567142,0.6893524034127936,-0.8663215628371713,0.796144875382473,0.0421215389230796,323.8219362708646,0.7825213986599706
20,0.6,60,20,1368.9210491968145,0.38448548996860876,0.9130244775361522,-0.7095574531780346,0.8240431714632207,0.03596124120799335,323.8219362708646,0.7825213986599706
20,0.6,90,5,122.28699362486392,0.2431967564442421,0.7029373709403961,-0.847484075309717,0.7961340560723911,0.06739780426183012,333.15982776179777,0.7879929471537512
20,0.6,90,10,597.942915188957,0.3358513470806841,0.8423207716332975,-0.8191580396052186,0.8171830483213107,0.048282765198071696,333.15982776179777,0.7879929471537512
20,0.6,90,15,102.29618062747122,0.2331867772214271,0.6846482116099893,-0.8559437538467448,0.7853586475042011,0.04029636927830982,333.15982776179777,0.7879929471537512
20,0.6,90,20,1612.9598015439785,0.39725921643866036,0.9435600443837433,-0.6855518415254601,0.8092076663324911,0.03463346577452914,333.15982776179777,0.7879929471537512
20,0.6,120,5,93.37092960240572,0.22946707681755552,0.6798474475415817,-0.8430389090664032,0.7873190935569979,0.06658273014851292,278.9055320827648,0.7740306287803669
20,0.6,120,10,478.9539276290056,0.3244991518713711,0.8276045640329746,-0.8117174460590223,0.8062401051548391,0.04724990451872017,278.9055320827648,0.7740306287803669
20,0.6,120,15,75.80636940085155,0.21785493751796325,0.6606613632481171,-0.8532424171509064,0.7772010645492664,0.039677307647785605,278.9055320827648,0.7740306287803669
20,0.6,120,20,1069.9145606924226,0.3738727433694311,0.9144741958336693,-0.672920608477076,0.7954227405350974,0.034115086313492124,278.9055320827648,0.7740306287803669
20,0.6,150,5,81.52251793693426,0.2232285868595043,0.6696399116498407,-0.8405476020434949,0.7806698514007203,0.06605338315893707,216.4639827575402,0.7537856090978027
20,0.6,150,10,372.13488489430176,0.3112914157668236,0.8082203922304121,-0.8131770130112252,0.79921854916333,0.04681229721004704,216.4639827575402,0.7537856090978027
20,0.6,150,15,65.833688995906,0.21131595884016563,0.6490774419610409,-0.8533263344697122,0.7704232997770741,0.03939297366744388,216.4639827575402,0.7537856090978027
20,0.6,150,20,758.2710934484026,0.35472900703369326,0.8880261292054739,-0.6685127443299923,0.78768703245921,0.033978770830179125,216.4639827575402,0.7537856090978027
20,0.6,180,5,93.60713354360198,0.23239746264309757,0.6864785534265652,-0.8415804442446281,0.7774265874851699,0.06551550098279603,255.58492317604953,0.7732010646331382
20,0.6,180,10,378.91045593591025,0.31433178047707666,0.812455821784411,-0.8160069937358143,0.7970044496479914,0.04653495168047875,255.58492317604953,0.7732010646331382
20,0.6,180,15,68.79241083774333,0.2150458282307901,0.6563937225030334,-0.8530684541287494,0.7653396858045065,0.0392966375768938,255.58492317604953,0.7732010646331382
20,0.6,180,20,814.689122570081,0.3614755864326402,0.8981498990042042,-0.6717314777735119,0.7820519535074832,0.03379597200745179,255.58492317604953,0.7732010646331382
20,0.7,30,5,140.26042243479677,0.24795750331720456,0.6783599877047185,-0.8933160215468005,0.9184274889827024,0.08246897858542603,347.9555855029058,0.7866481504756001
20,0.7,30,10,1033.5035622517087,0.3647879777644649,0.8278336767073952,-0.8799997021759303,0.9453616472958521,0.05920464665223111,347.9555855029058,0.7866481504756001
20,0.7,30,15,147.63411210354593,0.25082583961236926,0.6825778048018324,-0.8919586577307324,0.9103980839647583,0.05016042245150877,347.9555855029058,0.7866481504756001
20,0.7,30,20,2925.719773190384,0.4299301972736529,0.9218306655077656,-0.7605008348967794,0.9289424322171019,0.04195798004132003,347.9555855029058,0.7866481504756001
20,0.7,60,5,166.74689013041134,0.2592148835281318,0.6989937939665893,-0.8721230356177639,0.898433422249733,0.07779416753969128,323.8219362708646,0.7825213986599706
20,0.7,60,10,855.8318012356077,0.35549841334539534,0.8252385804500059,-0.86127848545374,0.9227816202990486,0.05528856564766724,323.8219362708646,0.7825213986599706
20,0.7,60,15,159.64732466346922,0.25674918374967715,0.6931519946275916,-0.8904566666848528,0.8851012700384556,0.04668206691008777,323.8219362708646,0.7825213986599706
20,0.7,60,20,2430.7358686083985,0.42076292512968205,0.9153273661675041,-0.7459086583352792,0.9184916528518161,0.039834431630966886,323.8219362708646,0.7825213986599706
20,0.7,90,5,158.5123113737257,0.2578921290935854,0.6996370579894795,-0.8716266728625175,0.8899219170140531,0.07547192737526622,333.15982776179777,0.7879929471537512
20,0.7,90,10,927.797839377198,0.3626973055135976,0.8392524634794829,-0.8540247956620302,0.913011724750096,0.053922283962028604,333.15982776179777,0.7879929471537512
20,0.7,90,15,144.4923764710485,0.25262731265288085,0.6911442852816487,-0.8796265724648852,0.876630523903703,0.04514379175232644,333.15982776179777,0.7879929471537512
20,0.7,90,20,2979.4767390860065,0.43663956155878303,0.9448889119394915,-0.7210099028492128,0.9024650550145868,0.038663143229993854,333.15982776179777,0.7879929471537512
20,0.7,120,5,116.07460691379288,0.2417131572517266,0.6753806777958071,-0.8681844134105642,0.8828558507939549,0.07490762372129675,278.9055320827648,0.7740306287803669
20,0.7,120,10,727.2335050283467,0.3499296438944395,0.823876235789194,-0.8476228479295099,0.9046020858742707,0.053020669003586755,278.9055320827648,0.7740306287803669
20,0.7,120,15,101.89919105046006,0.23437021243367062,0.6650885006458411,-0.8772957788452669,0.8704415096528466,0.044540395991029734,278.9055320827648,0.7740306287803669
20,0.7,120,20,1928.8390807354078,0.41124195818618414,0.9166260129002495,-0.7059593216130247,0.8916435862448733,0.03816051981355236,278.9055320827648,0.7740306287803669
20,0.7,150,5,102.98355224900567,0.23638675167183187,0.6675365614330617,-0.8655857435392215,0.8771918792225618,0.07440523600355167,216.4639827575402,0.7537856090978027
20,0.7,150,10,550.3715139607069,0.3349979963459817,0.804085567373148,-0.8489585615462911,0.8984655768723598,0.052671654370137995,216.4639827575402,0.7537856090978027
20,0.7,150,15,86.32390265877368,0.22643782347373165,0.6522791359720085,-0.8754308004004389,0.8653896076185668,0.044314673474446266,216.4639827575402,0.7537856090978027
20,0.7,150,20,1348.8846701548325,0.39093082924548184,0.8915047914209538,-0.7015520228563297,0.8848965310585662,0.0381009216081641,216.4639827575402,0.7537856090978027
20,0.7,180,5,126.15985781536908,0.24944631229848824,0.6875357368210573,-0.8653855967089131,0.8767776893781547,0.0739212236118581,255.58492317604953,0.7732010646331382
20,0.7,180,10,591.8746400545612,0.3415962297226749,0.8121619696009056,-0.8511922330087418,0.8988234988770025,0.052403705432884945,255.58492317604953,0.7732010646331382
20,0.7,180,15,93.38201745574608,0.23226086512695865,0.6614732136689232,-0.8756059452390201,0.8621007709519964,0.04421658800925386,255.58492317604953,0.7732010646331382
20,0.7,180,20,1588.216056263034,0.4039655499805286,0.9073171527064136,-0.7046508640741607,0.8821374305531998,0.03793785158390637,255.58492317604953,0.7732010646331382
20,0.8,30,5,169.62464181726097,0.25863227598825045,0.6842519448149128,-0.9017621510208245,0.9806299848082298,0.08661388387020603,347.9555855029058,0.7866481504756001
20,0.8,30,10,1319.284577053883,0.37979961784690874,0.8289601523116409,-0.8959704726659273,1.0077720099356182,0.06201520412231792,347.9555855029058,0.7866481504756001
20,0.8,30,15,196.18899877374966,0.2668642693828638,0.6961138853513764,-0.899261307142538,0.9683878250592528,0.052408889510017,347.9555855029058,0.7866481504756001
20,0.8,30,20,4092.8691370130364,0.45160221090277575,0.9217473282493276,-0.7647677241514081,0.9942316299700115,0.04399289874924176,347.9555855029058,0.7866481504756001
20,0.8,60,5,196.60521255247565,0.26859349147220857,0.6989718722462371,-0.8881437593614016,0.9728990712372448,0.0834849531879053,323.8219362708646,0.7825213986599706
20,0.8,60,10,1239.948904681371,0.37832767640826814,0.832342358110376,-0.8851729175821561,0.9982301340972812,0.05900942813940624,323.8219362708646,0.7825213986599706
20,0.8,60,15,205.90464865137196,0.27123736146818045,0.7014038746379502,-0.9051862743714272,0.957117084243003,0.05002428408316051,323.8219362708646,0.7825213986599706
20,0.8,60,20,3956.061434008866,0.45228035172199244,0.9253973444198594,-0.7692754801531263,0.9922819806033921,0.04240406272088523,323.8219362708646,0.7825213986599706
20,0.8,90,5,208.55483503405264,0.2736208791105068,0.706192598034238,-0.8905802983677386,0.9699105490618734,0.08197952591242105,333.15982776179777,0.7879929471537512
20,0.8,90,10,1455.5453377100346,0.3907757086353578,0.8478269801326326,-0.8818368930875204,0.9947459779672447,0.05837155622655391,333.15982776179777,0.7879929471537512
20,0.8,90,15,231.25110576578558,0.27959369767716047,0.7142344241225416,-0.8973971940072057,0.9533891499309634,0.048847191874250746,333.15982776179777,0.7879929471537512
20,0.8,90,20,5447.841939635196,0.4764472389565413,0.9566737771252418,-0.7466454103119033,0.9827880061362728,0.041720179635094785,333.15982776179777,0.7879929471537512
20,0.8,120,5,155.1294601953534,0.25822105845913135,0.6850426203920161,-0.8868722477178,0.9636015441040765,0.0816322375110186,278.9055320827648,0.7740306287803669
20,0.8,120,10,1139.6496142216965,0.3778286968381237,0.8319369486063158,-0.8755613478185142,0.9874147844035421,0.057595278061582156,278.9055320827648,0.7740306287803669
20,0.8,120,15,149.0825040518192,0.2559450547124573,0.6821575455313893,-0.8948585885944631,0.9497688183989932,0.04837658000598254,278.9055320827648,0.7740306287803669
20,0.8,120,20,3433.008345755704,0.44878153734387394,0.9258148412509432,-0.7330591888697158,0.9746164616989056,0.04141844699721561,278.9055320827648,0.7740306287803669
20,0.8,150,5,127.38275408579078,0.24848188594435183,0.6722181191627699,-0.8833904055078524,0.9572780680503404,0.08107408346644858,216.4639827575402,0.7537856090978027
20,0.8,150,10,759.0171742286781,0.3547900073526977,0.8050707246094981,-0.8765379463368647,0.9809443940061597,0.05730000853052378,216.4639827575402,0.7537856090978027
20,0.8,150,15,115.76217323324799,0.24302584931507543,0.6639184683978794,-0.8923979252625657,0.9447022680814562,0.048217346990983255,216.4639827575402,0.7537856090978027
20,0.8,150,20,2135.361004211625,0.42049417337911166,0.8954458907877079,-0.7317034548003734,0.9662997435115324,0.04138959604021548,216.4639827575402,0.7537856090978027
20,0.8,180,5,168.87202213541545,0.2663315098838177,0.6967181257670688,-0.8821935150242584,0.9592243147286947,0.08057900272599261,255.58492317604953,0.7732010646331382
20,0.8,180,10,843.5936089820248,0.3636625162061602,0.8156943042857054,-0.87706405679693,0.9833438363179032,0.0570551179381859,255.58492317604953,0.7732010646331382
20,0.8,180,15,127.27179700802411,0.2499511526173186,0.6736531825143294,-0.8914585980239773,0.9440320442557897,0.04804793704348299,255.58492317604953,0.7732010646331382
20,0.8,180,20,2529.703929331988,0.4343761487396307,0.9111305953321136,-0.7339012378900138,0.9668874489240199,0.04122591348231917,255.58492317604953,0.7732010646331382
20,0.9,30,5,216.678679169301,0.27251576553012824,0.6971693178683204,-0.9069702511782777,1.0279246725250104,0.08919656746176782,347.9555855029058,0.7866481504756001
20,0.9,30,10,1574.1666954198195,0.39076367684014257,0.8310271782881422,-0.9075380043094663,1.0549456172901412,0.0637570859489945,347.9555855029058,0.7866481504756001
20,0.9,30,15,252.43156435723864,0.2812538135681226,0.7086890214321183,-0.9045051022696197,1.0155773627097882,0.05391486256101382,347.9555855029058,0.7866481504756001
20,0.9,30,20,5203.753270032981,0.4673056562207627,0.9230512312184791,-0.7739416276725877,1.0430824085409984,0.04535819255976905,347.9555855029058,0.7866481504756001
20,0.9,60,5,242.80503767373233,0.28071272027579686,0.7070786189756043,-0.9023255213464854,1.0259848840919183,0.08736929513864537,323.8219362708646,0.7825213986599706
20,0.9,60,10,1760.6665285842896,0.4002711004899757,0.842946727442456,-0.9038241252307805,1.0515477693515327,0.06163702761750786,323.8219362708646,0.7825213986599706
20,0.9,60,15,271.3627217641576,0.2871442357708951,0.7145766386163207,-0.9152788606759424,1.009329118836177,0.05216341249825936,323.8219362708646,0.7825213986599706
20,0.9,60,20,6050.031370288196,0.48034050861413724,0.9385961643447491,-0.7850344519691339,1.0428389802903009,0.04392181486022232,323.8219362708646,0.7825213986599706
20,0.9,90,5,267.7782447642786,0.28812127406482047,0.7162953610811378,-0.9027779944265748,1.0261158093965856,0.0859735101882398,333.15982776179777,0.7879929471537512
20,0.9,90,10,2062.090084846991,0.4128915535248836,0.8566658939793528,-0.8997171279589458,1.05141326775763,0.06115000684740219,333.15982776179777,0.7879929471537512
20,0.9,90,15,304.03180096986637,0.2955502900672706,0.7255412017861748,-0.9094939455019929,1.0099361516289171,0.05124387956054242,333.15982776179777,0.7879929471537512
20,0.9,90,20,8721.591495804916,0.508252806560646,0.9687047634865597,-0.7607616833109043,1.0387056568397255,0.04358717704849602,333.15982776179777,0.7879929471537512
20,0.9,120,5,173.3056533724228,0.26458522710758325,0.686700030464495,-0.9003054785581377,1.0202579430607213,0.08589324828073916,278.9055320827648,0.7740306287803669
20,0.9,120,10,1367.7657800451057,0.38932410258813044,0.830412776542198,-0.8952428165557929,1.0445694092349396,0.06061430787560891,278.9055320827648,0.7740306287803669
20,0.9,120,15,171.81963913550783,0.26408943089718573,0.6857271632765619,-0.9072403933043929,1.007546863581695,0.05088124775855596,278.9055320827648,0.7740306287803669
20,0.9,120,20,4760.337775833074,0.47050810596477954,0.9297610782657758,-0.7531656627537946,1.0297916892478793,0.04343106977366173,278.9055320827648,0.7740306287803669
20,0.9,150,5,138.32722822847686,0.2532023740858025,0.6733175864308415,-0.897651534428617,1.0135700451949337,0.085282505140586,216.4639827575402,0.7537856090978027
20,0.9,150,10,849.6805521710761,0.3618072144416551,0.8014395999718922,-0.8960139784381177,1.0379272850789882,0.060369954943303,216.4639827575402,0.7537856090978027
20,0.9,150,15,135.1633056021875,0.2518754495388258,0.6705646867391228,-0.903858775513337,1.0016519351894289,0.05061614817567352,216.4639827575402,0.7537856090978027
20,0.9,150,20,2875.8077292201747,0.4399881473378582,0.9002172639989107,-0.7522464380027514,1.022489014741743,0.04347025001117432,216.4639827575402,0.7537856090978027
20,0.9,180,5,177.2224278303303,0.2691482900824098,0.6936547389950072,-0.8978629881405309,1.0179461956120068,0.08517374297442931,255.58492317604953,0.7732010646331382
20,0.9,180,10,930.2614328155192,0.3698156494795759,0.8103052629823553,-0.8970800723323304,1.0429911604153845,0.06026896144126356,255.58492317604953,0.7732010646331382
20,0.9,180,15,154.87742135778853,0.26129846420001734,0.6827326189633736,-0.904265326022577,1.003512985930361,0.050495163894192355,255.58492317604953,0.7732010646331382
20,0.9,180,20,3287.685399603268,0.4517869093870919,0.9123319475877061,-0.752825617545989,1.026191552140838,0.04338721081517275,255.58492317604953,0.7732010646331382
20,1.0,30,5,259.37125029943365,0.28281174401494713,0.7069536518449283,-0.9105740224833162,1.0598839706198286,0.09061791346679562,347.9555855029058,0.7866481504756001
20,1.0,30,10,1941.1522679687394,0.4038841229600738,0.8391748789701584,-0.9130613558038229,1.087187491455656,0.06453314185034059,347.9555855029058,0.7866481504756001
20,1.0,30,15,343.3499023718722,0.299036080554796,0.7269317430159145,-0.9096680985254119,1.0471293898965872,0.054579453304610205,347.9555855029058,0.7866481504756001
